Export;EXP-2024-001 (2024-08-26T10:53:41+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-06-25T12:00:00+01:00;2024-06-25T13:00:00+01:00;7.82;4.02;5.54;14.2;6.44;4.86;3.53;6.77;14.51;12.64;5.16;7.67;4.12;;3.38;7.96;7.13;16.56;3.94;4.28;3.13;14.83;4.82;12.56;15.46;3.1;15.95;2.9;3.55;5.51;10.98;6.91;4.47;3.94;2.53;2.24;21.16;5.02;;7.59;5.11;2.54;3.35;12.75;2.41
NO2;uur;µg/m³;2024-06-25T13:00:00+01:00;2024-06-25T14:00:00+01:00;7.61;3.72;4.41;11.78;4.48;4.77;4.01;7.54;14.56;13.61;4.34;5.71;3.9;;4.65;5.8;6.48;18.86;3.88;4.72;2.51;14.63;6.07;15.29;9.37;2.8;15.87;2.62;3.64;7.69;12.46;7.06;4.85;4.67;2.21;2.45;20.79;5.76;;7.37;4.48;2.44;3.62;14.5;3.01
NO2;uur;µg/m³;2024-06-25T14:00:00+01:00;2024-06-25T15:00:00+01:00;5.1;3.19;4.24;15.98;5;23.04;4.11;7.86;14.11;11.25;3.93;5.56;3.98;;9.59;4.97;6.2;17.45;3.57;4.5;3.86;10.87;7.11;21.91;8.54;3.1;14.39;2.7;3.46;5.8;12.69;6.05;5.1;6.16;2.3;2.84;20.31;5.21;;5.02;3.74;2.45;5.66;14.64;2.32
NO2;uur;µg/m³;2024-06-25T15:00:00+01:00;2024-06-25T16:00:00+01:00;5.34;4.1;5.51;16.02;5.59;10.82;3.3;8.58;12.86;13.06;3.47;7.43;3.59;;9.6;4.92;5.4;14.74;4.31;4.1;3.86;15.95;7.77;13.45;9.36;3.07;11.57;2.72;3.91;5.31;11.5;4.22;5.36;7.88;2.92;3.1;23.66;6.39;;6.7;5.08;2.59;4.34;12.82;2.46
NO2;uur;µg/m³;2024-06-25T16:00:00+01:00;2024-06-25T17:00:00+01:00;5.65;4.01;4.98;16.19;6.32;14.07;2.88;8.45;13.39;10.51;4.27;6.24;3.76;;11.22;14.22;7.05;21.01;4.71;5.08;2.84;10.5;8.26;12.3;8.27;2.88;9.4;2.64;3.68;4.53;11.28;4.49;4.96;5.65;3.59;2.8;26.59;6.81;;5.54;5.18;2.47;2.22;12.21;2.77
NO2;uur;µg/m³;2024-06-25T17:00:00+01:00;2024-06-25T18:00:00+01:00;4.74;3.9;5.05;11.95;5.76;7.15;3.18;8.58;8.13;6.23;3.47;5.91;3.61;;13;10.91;5.61;15.07;4.38;5.07;4.8;10.98;8.07;15.36;7.24;2.96;8.03;2.62;6.58;5;13.04;4.08;4.7;5.25;3.53;2.7;17.42;5.56;;5.61;4.83;2.44;3.16;9.59;3.26
NO2;uur;µg/m³;2024-06-25T18:00:00+01:00;2024-06-25T19:00:00+01:00;6.01;4.17;4.31;11.3;5.69;10.85;3.6;9.54;8.08;7.3;3.34;3.58;3.78;;15.22;10.41;7.16;8.4;4.87;5.21;4.76;11.96;9.2;12.33;10.02;3.28;5.3;2.7;10.23;4.47;9.94;5.46;5.27;5.38;3.58;2.63;19.01;6.61;;7.17;5.69;2.7;3.2;9.01;3.92
NO2;uur;µg/m³;2024-06-25T19:00:00+01:00;2024-06-25T20:00:00+01:00;7.6;5.91;4.69;11.77;5.38;26.75;3.69;12.15;13.95;10.85;4.68;7.37;4.07;;18.69;15;11.52;8.79;6.36;8.42;4.43;9.5;12.13;17.48;11.93;3.5;6.03;3.05;5.56;5.69;12.47;8.05;6.31;6.72;4.02;3.34;23.28;16.73;;8.85;4.6;4.29;3.36;11.47;2.87
NO2;uur;µg/m³;2024-06-25T20:00:00+01:00;2024-06-25T21:00:00+01:00;10.42;9.54;9.45;12.65;6.7;53.06;4.13;17.42;15.57;18.54;6.66;12.01;5.55;;27.14;18.8;9.05;10.66;6.64;12.26;6.95;12.08;12.29;23.96;11.75;4.37;6.69;4.21;7.99;7.78;15.56;12.57;8.15;12.34;4.15;6.21;31.87;17.95;;42.65;5.52;6.52;3.89;13.3;2.87
NO2;uur;µg/m³;2024-06-25T21:00:00+01:00;2024-06-25T22:00:00+01:00;11.34;16.86;12.87;20.67;11.43;10.93;6.74;11.97;28.79;17;11.96;13.41;9.5;;29.47;25.97;8.51;17.19;12.95;14.47;4.13;9.23;12.85;22.76;12.97;3.83;8;4.97;8.91;9.8;14.07;13.05;11.68;12.4;4.99;12.62;40.37;21.25;;13.98;5.6;6.55;4.57;14.54;3.7
NO2;uur;µg/m³;2024-06-25T22:00:00+01:00;2024-06-25T23:00:00+01:00;13.55;16.61;11.52;26.61;15.36;9.35;10.1;19.55;28.93;21.1;15.4;14.72;12.29;;26.23;38.58;11.97;18.59;16.62;12.51;4.33;11.89;14.35;24.5;19.59;4.49;7.21;4.7;8.5;9.96;14.18;11.76;12.39;11.34;7.17;15.22;41.54;20.36;;7.6;4.76;6.47;3.64;11.91;3.69
NO2;uur;µg/m³;2024-06-25T23:00:00+01:00;2024-06-26T00:00:00+01:00;12.99;19.51;8.56;28.93;15.88;40.64;10;19.83;20.8;26.41;11.92;12.83;14.93;;25.61;54.92;8.62;20.64;12.77;14.21;4.42;12.69;21.07;19.75;22.25;4.53;6.61;4.42;8.34;9.86;9.74;9.11;10.85;10.78;9.06;16.31;50.42;20.63;;4.35;4.64;7.09;3.58;6.98;3.51
NO2;uur;µg/m³;2024-06-26T00:00:00+01:00;2024-06-26T01:00:00+01:00;16.08;12.07;7.08;21.5;14.72;174.36;11.82;;18.08;19;15.61;12.38;14.85;;18.72;40.1;10.81;12.71;12.1;15.42;8.17;11.29;17.95;13.02;15.58;4.22;10.47;5.62;8.21;7.08;7.09;11.75;7.59;11.48;8.18;10.93;19.3;14.44;;4.53;;9.49;4.15;6.75;5.41
NO2;uur;µg/m³;2024-06-26T01:00:00+01:00;2024-06-26T02:00:00+01:00;12.29;15.42;6.33;17.25;13.3;159.38;10.87;12.81;13.32;15.91;13.77;12.11;11.45;;16.04;29.67;10.92;9.36;10.99;12.45;10.6;11.22;10.88;12.34;17.43;3.62;7.92;4.42;5.92;6.14;6.9;7.41;6.62;10.77;9.56;10.07;14.46;11.72;;5.24;4.2;9.17;4.55;7.98;6.01
NO2;uur;µg/m³;2024-06-26T02:00:00+01:00;2024-06-26T03:00:00+01:00;13.61;16.78;6.17;15.26;13.3;159.94;10.44;12.24;13.75;17.51;11.03;16.48;11.59;;19.56;21.05;11.81;9.68;9.15;13.68;11.36;10.69;9.8;13.18;18.51;3.47;7.59;3.86;5.07;5.99;6.26;6.22;6.31;7.44;9.29;6.26;14.28;11.29;;5.77;3.97;10.05;5.51;10.28;5.81
NO2;uur;µg/m³;2024-06-26T03:00:00+01:00;2024-06-26T04:00:00+01:00;12.92;17.58;6.02;14.47;12.7;79.67;10.42;13.37;13.96;10.97;10.02;15.6;12.95;;25.61;29.26;10.48;10.27;8.08;14.39;12.57;9.01;8.56;14.39;24.25;3.7;9.04;4.3;5.03;5.87;6.52;8.51;6.41;7.68;8.31;14.61;12.56;10.67;;6.17;4.06;10.06;5.42;9.7;6.57
NO2;uur;µg/m³;2024-06-26T04:00:00+01:00;2024-06-26T05:00:00+01:00;14.93;19.91;6.68;24.95;12.86;164.22;9.88;15.95;16.37;19.6;10.02;25.91;14.63;;29.64;21.52;9.85;10.2;9.14;13.15;13.51;10.56;9.21;23.11;47.74;4.13;18.91;5.05;5.37;6.62;7.83;7.11;7.43;8.37;7.92;18.85;17.23;10.94;;7.13;5.76;9.66;5.72;9.1;6.26
NO2;uur;µg/m³;2024-06-26T05:00:00+01:00;2024-06-26T06:00:00+01:00;16.25;20.39;8.32;30.8;14.78;145.96;9.85;16.09;23.93;29.35;13.11;19.23;19.26;;19.73;21.8;12.11;15.77;12.56;15.95;18.78;15.02;11.59;29.94;59.32;4.8;16.7;6.15;6.76;11.01;14.84;19.32;12.97;14.63;8.91;14.78;30.3;16.57;;8.5;6.37;9.63;7.01;11.99;6.4
NO2;uur;µg/m³;2024-06-26T06:00:00+01:00;2024-06-26T07:00:00+01:00;12.15;10.58;12.77;31.8;20.43;29.49;12.68;16.6;29.63;31.42;17.41;21.08;24.71;;9.79;36.3;16.5;23.81;12.94;15.5;18.32;18.45;11.87;32.39;49.25;5.18;30.83;7.61;9.24;14.28;22.53;12.2;13.55;11.53;8.65;10.27;37.43;19.51;;10.03;6.38;8.94;6.56;12.3;6.18
NO2;uur;µg/m³;2024-06-26T07:00:00+01:00;2024-06-26T08:00:00+01:00;9.91;9.93;15.64;45.75;15.02;23.76;13.21;18.48;26.98;28.51;18.06;17.69;22.15;;9.47;31.19;17.47;36.35;15.74;21.42;19.15;24.47;12.57;32.23;57.74;5.19;38.35;6.53;9.08;16.63;22.99;8.35;14.94;14.23;7.13;5.98;37.83;23.84;;11.82;5.36;7.68;6.44;17.01;5.64
NO2;uur;µg/m³;2024-06-26T08:00:00+01:00;2024-06-26T09:00:00+01:00;8.37;35.23;13.99;25.68;13.3;13.91;11.55;22.67;21.51;24.11;14.51;18.69;17.03;;10.23;25.88;15.68;31.26;14.48;16.81;16.14;20.72;11.62;31.21;44.51;4.98;36.47;5.94;9.15;14.25;21.95;8.48;9.02;10.36;4.46;3.69;34.85;18.83;;8.68;4.8;5.03;4.42;20.15;4.98
NO2;uur;µg/m³;2024-06-26T09:00:00+01:00;2024-06-26T10:00:00+01:00;8.23;3.59;11.82;20.73;13.04;12.99;9.47;10.84;13.73;18.09;9.18;21.66;9.69;;9.82;25.82;13.29;23.67;14.03;12.26;11.53;16.73;10.25;18.44;44.49;4.57;35.97;4.11;8.1;6.59;15.99;6.93;5.45;7.4;3.02;2.6;33.86;10.47;;5.5;3.33;3.95;3.2;16.27;4.1
NO2;uur;µg/m³;2024-06-26T10:00:00+01:00;2024-06-26T11:00:00+01:00;8.11;3.6;11.83;20.22;11.26;9.26;5.61;10.19;10.65;12.08;5.56;17.21;4.63;;8.29;25.14;12.44;21.07;11.01;10.79;11.07;13.6;7.82;13.41;41.92;4.6;26.13;2.28;4.24;4.94;9.62;8.1;5.31;5.24;2.7;2.52;25.01;7.31;;5.1;2.37;3.29;3.82;13.07;4.02
NO2;uur;µg/m³;2024-06-26T11:00:00+01:00;2024-06-26T12:00:00+01:00;7.7;2.59;8.32;16.08;9.19;7.96;3.46;11.21;10.27;8.22;3.83;6.5;4.43;;4.18;8.53;10.76;12.1;4.89;5.4;6.46;17.53;4.99;14.02;37.52;3.65;16;2.33;4.56;6.4;11.41;6.2;4.65;4.62;2.47;2.11;20.77;6.34;;5.57;2.31;2.54;4.34;10.16;3.94
NO2;uur;µg/m³;2024-06-26T12:00:00+01:00;2024-06-26T13:00:00+01:00;6.19;2.14;6.16;19.64;7.12;7.69;3.26;8.47;11.18;8.87;3.71;6.09;4.44;;4.63;9.01;9.25;18.18;4.01;4.58;5.56;17.04;3.92;10.01;33.51;3.02;17.75;1.94;3.73;6.95;11.48;5.6;3.98;3.71;2.43;2.42;17.33;6.4;;5.4;1.87;2.62;4.12;9.62;2.36
NO2;uur;µg/m³;2024-06-26T13:00:00+01:00;2024-06-26T14:00:00+01:00;4.82;2.23;4.76;19.75;5.61;7.18;2.88;10.77;12.69;12.91;4.04;5.26;4.7;2.52;4.96;6.28;8.38;12.16;4.29;4.88;5.45;13.18;4.47;12.48;21.94;2.99;21.73;2.17;11.05;10.71;14.14;11.63;4.54;3.51;2.17;3.53;21.69;4.92;;4.8;1.12;2.66;3.67;10.5;2.41
NO2;uur;µg/m³;2024-06-26T14:00:00+01:00;2024-06-26T15:00:00+01:00;3.86;2.04;4.62;15;5.98;10.18;2.82;8.34;19.99;18.7;3.76;8.35;5.56;1.98;7;6.33;7.11;9.93;4;4.54;5.58;12.94;4.81;9.96;38.46;3.06;16.1;2.3;3.34;6.04;14.49;7.99;4.63;3.73;2.16;1.79;28.6;10.36;;4.47;1.79;2.9;2.95;12.55;3.22
NO2;uur;µg/m³;2024-06-26T15:00:00+01:00;2024-06-26T16:00:00+01:00;3.48;3.16;4.17;25.38;6.06;5.44;2.59;9.75;15.41;20;4.19;7.41;5.36;2.47;9.31;5.38;7.25;13.6;4.37;5.25;5.82;14.4;4.92;16.02;14.36;2.79;12.99;2.32;3.8;11.9;12.81;5.96;4.6;4.41;2.53;2.81;26.59;6.23;;5.51;1.38;2.78;3.67;9.4;2.26
NO2;uur;µg/m³;2024-06-26T16:00:00+01:00;2024-06-26T17:00:00+01:00;3.63;3.11;4.28;19.1;5.24;6.14;3.09;10.81;19.66;14.98;4.77;5.73;5.57;2.15;4.89;5.59;7.65;8.47;5.14;5.53;5.72;18.57;7.16;15.93;10.64;2.98;11.99;2.42;4.17;7.48;14.59;5.24;4.97;4.54;2.85;3.79;27.43;6.45;;4.5;1.69;2.8;2.83;10.58;2
NO2;uur;µg/m³;2024-06-26T17:00:00+01:00;2024-06-26T18:00:00+01:00;4.95;1.85;3.75;18.68;5.2;7.6;3.35;13.57;24.06;8;4.7;5.23;5.72;2.68;4.99;18.79;6.32;8.7;6.51;5.84;5.21;12.28;6.79;21.04;9.04;2.61;16.94;2.7;3.75;5.06;15.71;5.42;5.56;6.91;2.86;2.23;24.24;6.21;;3.78;1.85;2.91;2.48;14.24;4.82
NO2;uur;µg/m³;2024-06-26T18:00:00+01:00;2024-06-26T19:00:00+01:00;5.71;3.59;4.8;14.03;4.98;22.66;3.82;13;18.96;10.1;4.7;13.44;6.3;3.47;6.68;19.14;6.4;17.2;9.96;6.06;5.65;12.6;8.14;19.73;9.14;3.07;8.73;2.78;4.07;6.33;15.72;6.75;5.44;6.19;3.21;3.51;22.06;5.67;;4.06;2.98;3.39;3.82;12.11;2.89
NO2;uur;µg/m³;2024-06-26T19:00:00+01:00;2024-06-26T20:00:00+01:00;10.18;8.14;5.32;23.34;5.36;49.51;6.02;12.42;23.81;11.56;7.04;15.69;6.86;7.94;8;11.72;12.84;14.37;19.95;24.44;5.91;20.73;9.71;22.81;9.69;4.11;9.4;3.57;4.83;7.02;13.94;18.66;7.06;8.48;3.63;4.76;20.07;7.98;;4.94;3.89;5.04;7.45;15.05;3.18
NO2;uur;µg/m³;2024-06-26T20:00:00+01:00;2024-06-26T21:00:00+01:00;12.74;13.57;7.63;38.07;19.95;33.12;7.38;19.61;21.66;14.39;15.51;15.38;9.79;9.24;14.28;17.57;14.86;12.85;20.25;24.47;9.6;22.35;17.87;24.44;11.69;5.04;12.05;6.43;7.95;8.42;15.08;39.6;9.94;20.18;8.11;7.8;37.49;19.31;;11.5;6.46;7.16;7.69;18.59;3.77
NO2;uur;µg/m³;2024-06-26T21:00:00+01:00;2024-06-26T22:00:00+01:00;20.12;14.75;10.61;42.22;25.55;13.11;8.9;27.26;22.29;23.61;25.77;26.48;14.4;14.97;20.67;31.57;13.33;12.39;24.75;21.23;13.74;20.19;19.92;34.01;13.85;4.73;12.03;8.27;11.22;23.09;16.41;53.58;13.59;16.08;11.86;32.17;66.08;22.75;;10.72;7.14;7.63;6.03;20.6;5.15
NO2;uur;µg/m³;2024-06-26T22:00:00+01:00;2024-06-26T23:00:00+01:00;14.54;13.25;12.59;42.8;23.59;19.44;13.43;25.68;44.86;25.23;24.42;28.38;20.01;50.7;25.26;20.95;14.32;18.68;28.58;15.34;12.22;20.17;25.36;36.28;15.66;5.47;10.97;8.23;8.86;26.31;20.01;43.68;14.24;12.34;11.2;27.94;90.21;39.31;;7.96;7.11;10.56;6.01;22.62;4.92
NO2;uur;µg/m³;2024-06-26T23:00:00+01:00;2024-06-27T00:00:00+01:00;15.6;10.73;9.79;24.68;20.43;23.75;13.25;25.74;42.72;23.66;22.19;37.63;19.49;47.35;21.92;23.68;15.31;27.65;25.56;17.84;7.06;21.42;36.3;35.8;16;5.79;16.05;7.48;7.65;21.25;50.97;21.95;14.45;15.25;11.28;19.26;60.6;23.22;;6.38;8.14;12.95;5.27;16.62;5.38
NO2;uur;µg/m³;2024-06-27T00:00:00+01:00;2024-06-27T01:00:00+01:00;17.17;42.69;12.64;19.82;19.1;33.73;14.21;22.96;33.57;67.83;24.96;28.88;20.24;40.45;;28.99;13.8;34.4;24.52;23.1;;19.2;37.73;39.53;19.37;5.74;19.7;7.4;11.62;29.49;74.35;62.16;18.69;17.28;13.22;21.3;78.29;42.29;;7.69;6.58;13.52;6.99;11.71;5.48
NO2;uur;µg/m³;2024-06-27T01:00:00+01:00;2024-06-27T02:00:00+01:00;13.78;48.25;9.1;12.52;12.77;45.85;13.29;19.96;26.08;55.4;28.01;25.78;18.62;33.02;11.01;31.37;8.61;42.23;23.62;19.32;;11.35;25.84;38.51;16.85;5.22;16.22;6.56;12.59;38.83;62.63;38.97;22.4;15.35;14.9;16.51;73.96;68.94;;6.88;5.84;14.99;6.22;10.73;5.12
NO2;uur;µg/m³;2024-06-27T02:00:00+01:00;2024-06-27T03:00:00+01:00;12.79;50.35;7.82;11.87;8.8;59.51;16.52;21.53;25.37;42.04;32.61;29.56;18.38;33.88;11.49;28.3;14.51;39.02;24.28;19.98;7.41;18.01;25.9;49.64;30.51;5.25;13.43;8.3;13.59;27.94;59.56;47.87;22.42;14.32;13.94;15.3;65.16;60.32;;8.27;7.22;16.54;6.23;10.05;6.02
NO2;uur;µg/m³;2024-06-27T03:00:00+01:00;2024-06-27T04:00:00+01:00;13.47;43.47;9.56;14.48;9.22;53.91;30.92;;36.21;32.63;28.86;30.06;21.8;36.74;12.23;26.75;32.73;56.72;21.06;47.58;4.28;37.89;90.82;64.51;53.7;6.94;8.75;15.27;12.91;29.14;54.56;29.57;24.38;25.5;12.31;13.36;51.01;43.34;;10.62;7.49;17.61;6.64;10.32;5.55
NO2;uur;µg/m³;2024-06-27T04:00:00+01:00;2024-06-27T05:00:00+01:00;17.09;50.55;9.8;19.92;12.3;40.6;43.34;20.48;38.91;42.42;32.23;21.68;20.76;28.24;24.91;20.74;49.55;58.62;16.34;46.01;6.95;45.59;75.74;62.49;70.16;10.44;13.02;9.82;11.09;29.8;31.53;22.62;23.04;21.8;12.57;15.56;57.03;30.08;;8.59;9.12;16.73;7.12;13.74;4.84
NO2;uur;µg/m³;2024-06-27T05:00:00+01:00;2024-06-27T06:00:00+01:00;17.66;39.35;9.03;20.16;17.69;39.46;81.91;28.06;48.53;57.93;38.3;22.02;22.8;23.66;30.85;15.19;86.41;37.93;14.28;45.88;12.63;64.93;76.61;69.25;98.5;44.14;23.21;11.76;14.22;34.74;33;26.87;20.84;35.12;12.87;19.41;47.15;27.23;;12.6;7.91;13.96;6.3;25.91;5.57
NO2;uur;µg/m³;2024-06-27T06:00:00+01:00;2024-06-27T07:00:00+01:00;20.85;34.35;10.67;35.99;12.92;24.89;67.05;32.18;41.53;60.26;24.77;16.81;29.13;20.64;30.95;14.31;57.07;68.37;15.3;25.9;25.66;57.29;69.41;61.96;80.26;14.09;30.87;8.59;15.69;34.09;41.82;29.49;17.17;53.5;14.1;15.67;43.96;35.09;;13.37;9;13.58;8.75;32.79;11.48
NO2;uur;µg/m³;2024-06-27T07:00:00+01:00;2024-06-27T08:00:00+01:00;20.99;20.38;11.23;27.43;9.65;15.51;34.02;31.42;49.75;47.31;18.29;18.29;39.01;22.99;20.07;8.89;58.41;102.26;23.89;22.37;26.38;60.97;72.26;45.66;81.67;10.55;30.74;10.19;20.56;30.18;31.72;27.8;16.44;65.09;12.27;17.46;45.16;35.13;;9.26;9.73;13.74;7.76;31.73;16.12
NO2;uur;µg/m³;2024-06-27T08:00:00+01:00;2024-06-27T09:00:00+01:00;16.92;16.78;15.77;16.32;10.59;9.58;18.84;26.46;42.49;49.23;22.84;18.53;25.27;20.12;13.23;7.41;58.71;50.08;17.51;16.68;16.14;62.96;56.03;57.78;78.75;6.99;22.01;7.86;24.02;28.32;36;26.58;17.72;52.69;10.08;14.47;42.2;27.07;;7.17;3.34;8.98;7.11;19.75;8.95
NO2;uur;µg/m³;2024-06-27T09:00:00+01:00;2024-06-27T10:00:00+01:00;10.12;9.38;13.19;20.02;12.32;9.87;7.55;16.41;23.65;41.36;23.63;14;10.99;8.76;11.01;6.47;24.32;24.33;9.91;13.4;23.38;25.03;15.94;35.25;39.55;4.86;18.59;6.53;27.34;41.9;38.22;29.25;28.83;11.28;6.1;7.75;30.01;18.34;;6.35;3.99;5.17;6.42;14.16;5.68
NO2;uur;µg/m³;2024-06-27T10:00:00+01:00;2024-06-27T11:00:00+01:00;8.55;7.22;7.31;18.64;9.69;10.56;5.18;15.2;26.94;30.43;8.71;7.83;13.36;4.84;8.78;5.19;13.45;18.36;5.83;7.61;22.28;17.94;11.53;26.58;29.22;6.7;40.56;3.71;14.87;27.33;13.36;30.33;12.32;8.74;5.11;6.37;23.72;;;5.07;4.03;5.5;2.98;20.26;4.35
NO2;uur;µg/m³;2024-06-27T11:00:00+01:00;2024-06-27T12:00:00+01:00;8.1;5.58;6.2;15.71;6.36;7.81;6.78;12.78;21.73;22.25;4.05;5.64;7.46;3.84;5.39;5.76;9.14;11.9;4.34;6.26;9.8;17.93;11.53;12.87;30.06;9.25;19.74;5.64;4.4;17.04;11.89;17.49;7.8;4.64;5.83;3.6;23.01;;;6.43;4.96;4.14;1.89;17.5;3.21
NO2;uur;µg/m³;2024-06-27T12:00:00+01:00;2024-06-27T13:00:00+01:00;6.58;5.1;5.85;14.3;;6.82;6.26;10.94;18.74;21.71;4.22;4.78;7.35;3.1;4.01;5.52;10.53;9.48;3.71;5.99;8.07;20.21;11.57;13.53;29.26;7.06;16.13;4.03;3.6;11.63;12.61;17.08;7.61;4.03;4.99;2.94;22.92;6.88;;5.48;9.25;3.53;1.87;17.87;2.9
NO2;uur;µg/m³;2024-06-27T13:00:00+01:00;2024-06-27T14:00:00+01:00;4.48;4.71;3.81;12.28;;7.79;9.92;11.68;24.93;28.41;5.76;5.67;4.54;2.65;3.3;19.79;7.61;13.37;2.76;7.39;5.66;19.46;8.95;15.01;24.22;4.43;18.99;2.9;3.25;17.8;11.33;15.54;7.32;3.72;5.03;6.44;19.42;5.96;;6.96;5.02;3.55;2.07;14.24;3.02
NO2;uur;µg/m³;2024-06-27T14:00:00+01:00;2024-06-27T15:00:00+01:00;4.64;4.59;2.89;12.58;3.65;5.99;4.9;9.27;26.1;31.04;7.2;5.45;3.9;3.73;3.07;10.88;15.23;14.65;2.57;6.66;3.83;23.23;8.9;13.77;32.93;4.85;21.8;3.08;2.98;14.16;10.86;18.85;4.58;3.9;3.01;2.8;24.54;5.73;;3.59;2.84;4.35;3.43;15.52;4.32
NO2;uur;µg/m³;2024-06-27T15:00:00+01:00;2024-06-27T16:00:00+01:00;4.83;6.45;3.41;14.79;3.03;5.63;6.67;12.29;23.36;34.16;8.24;5.57;4.41;3.97;4.48;8.34;8.42;12.82;3.2;7.16;5.08;19.64;13.35;14.24;27.59;4.77;23.14;3.02;4.7;14.48;10.79;23;4.64;5.73;3.56;1.95;28.83;5.08;;4.28;2.46;3.98;2.08;15.32;4.74
NO2;uur;µg/m³;2024-06-27T16:00:00+01:00;2024-06-27T17:00:00+01:00;5.1;6.34;4.23;14.19;3.12;13.8;5.72;10.83;24.58;37.08;7.2;5.75;4.83;3.06;5.31;9.78;11.09;17.27;4.08;8.01;5.26;22.8;18.83;14.12;29.29;7.56;25.89;3.72;5.54;17.3;12.2;20.42;5.72;7.67;4.63;4.06;17.43;8.02;;4.03;3.19;1.87;1.56;11.31;3.08
NO2;uur;µg/m³;2024-06-27T17:00:00+01:00;2024-06-27T18:00:00+01:00;5.08;7.1;5.61;12.81;3.28;8.61;6.05;11.26;19.15;22.18;6.53;6.17;4.99;3.29;1.92;2.99;9.8;22.94;6.34;8.58;10.38;18.67;17.17;10.8;21.52;4.56;26.19;4.5;7.57;13.53;11.98;19.65;6.81;7.78;3.99;3.6;18.84;8.23;;4.72;4.85;2.11;1.81;12.02;2.15
NO2;uur;µg/m³;2024-06-27T18:00:00+01:00;2024-06-27T19:00:00+01:00;8.87;21.3;4.3;18.49;4.23;8.74;4.43;11.12;20.46;11.03;6.18;5.95;6.28;5.57;2.86;1.93;9.07;19.52;2.84;10.26;5.9;16.43;15.11;8.58;18.1;5.06;14.24;4.88;13.98;14.77;16.08;22.37;11.81;10.44;4.13;4.67;21.58;9.21;;5.32;3.75;2.91;2.22;9.29;2.82
NO2;uur;µg/m³;2024-06-27T19:00:00+01:00;2024-06-27T20:00:00+01:00;7.66;10.11;8.4;17.76;5.28;9.43;6.6;13.38;16.77;9.74;4.76;5.99;8.62;6.86;4.52;1.65;12.85;17.94;3.44;7.57;13.78;23.44;23.46;14.2;27.62;15.13;17.65;8.19;11.88;13.95;15.54;20.62;10.78;7.64;5.05;6.99;25.03;10.18;;4.93;3.49;5.85;2.84;16.44;3.58
NO2;uur;µg/m³;2024-06-27T20:00:00+01:00;2024-06-27T21:00:00+01:00;10.18;6.86;6.51;10.67;7.51;6.25;4.55;11.9;12.19;17.51;7.44;8;6.21;4.61;5.02;1.83;17.01;20.31;6.46;11.87;11.39;23.79;18.68;13.46;26.58;9.33;19.05;6.26;11.97;12.19;15.56;22.68;8.9;11.06;7.91;10.27;23.42;15.81;;7.46;5.59;17.59;4.22;9.13;5.99
NO2;uur;µg/m³;2024-06-27T21:00:00+01:00;2024-06-27T22:00:00+01:00;9.7;6.16;6.59;9.01;6.9;9.4;2.31;10.67;12.8;18.09;9.27;10.18;6.32;6.67;4.23;2.36;18.86;11.14;6.47;13.93;9.99;21.86;11.52;23.57;23.61;8.15;13.57;5.91;7.3;14.11;18.69;16.43;11.28;9.19;8.2;5.12;16.01;9.48;;7.99;5.45;9.15;4.65;9.3;5
NO2;uur;µg/m³;2024-06-27T22:00:00+01:00;2024-06-27T23:00:00+01:00;8.86;15.52;6.11;8.85;6.35;6.6;4.89;13.07;13.12;12.45;8.42;4.98;10.78;5.81;3.34;2.21;15.49;9.07;7.3;9.3;6.74;20.96;9.15;22.14;22.2;8.65;10.64;7.84;5.45;13.21;15.6;9.83;11.78;6.12;8.43;9.5;18.53;16.24;;7.31;6.07;5.52;4.42;14.44;4.29
NO2;uur;µg/m³;2024-06-27T23:00:00+01:00;2024-06-28T00:00:00+01:00;8.83;12.24;4.9;6.95;5.49;5.43;5.48;11.28;11.39;5.25;3.88;3.69;10.8;9.75;2.35;2.31;15.38;8.16;6.03;7.13;6.84;17.99;8.99;21.55;18.87;9.1;10.13;8.26;5.24;8.61;7.94;8.08;7.17;7.14;11.75;6.93;18.33;11.98;;9.12;11.67;6.04;4.66;7.26;4.22
NO2;uur;µg/m³;2024-06-28T00:00:00+01:00;2024-06-28T01:00:00+01:00;7.77;13.72;6.83;6.41;5.07;12.01;6.76;11.26;11.4;7.88;4.95;5.81;5.47;6.65;4.22;3.36;12.61;10.2;6.09;6.55;;15.6;10.29;19.07;15.75;11.79;8.36;6.33;7.01;6.57;7.17;7.82;6.27;6.91;9.64;6.15;14.71;11.18;;9.81;13.92;6.59;4.65;9;5.04
NO2;uur;µg/m³;2024-06-28T01:00:00+01:00;2024-06-28T02:00:00+01:00;6.09;8.85;3.5;7.25;6.16;12.93;5.15;4.91;5.2;5.85;6.16;3.7;3.37;5.28;5.3;3.32;16.66;11.66;4.45;5.39;8.07;19.14;11.48;22.76;18.89;10.39;9.42;5.16;5.7;5.68;7.43;7.57;6.39;6.44;7.43;6.83;9.33;7.42;;6.99;12.64;6.53;4.52;7.71;4.73
